ambari1.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari1.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari1.ambari.keedio.org,HDFS SPNEGO User,HTTP/ambari1.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari1.ambari.keedio.org,NodeManager SPNEGO User,HTTP/ambari1.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari1.ambari.keedio.org,DataNode,dn/ambari1.ambari.keedio.org@KEEDIO.ORG,dn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari1.ambari.keedio.org,JournalNode,jn/ambari1.ambari.keedio.org@KEEDIO.ORG,jn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari1.ambari.keedio.org,NodeManager,nm/ambari1.ambari.keedio.org@KEEDIO.ORG,nm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
ambari1.ambari.keedio.org,Supervisor,storm/ambari1.ambari.keedio.org@KEEDIO.ORG,storm.service.keytab,/etc/security/keytabs,storm,hadoop,400
ambari2.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari2.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari2.ambari.keedio.org,HDFS SPNEGO User,HTTP/ambari2.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari2.ambari.keedio.org,NodeManager SPNEGO User,HTTP/ambari2.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
ambari2.ambari.keedio.org,DataNode,dn/ambari2.ambari.keedio.org@KEEDIO.ORG,dn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari2.ambari.keedio.org,JournalNode,jn/ambari2.ambari.keedio.org@KEEDIO.ORG,jn.service.keytab,/etc/security/keytabs,hdfs,hadoop,400
ambari2.ambari.keedio.org,NodeManager,nm/ambari2.ambari.keedio.org@KEEDIO.ORG,nm.service.keytab,/etc/security/keytabs,yarn,hadoop,400
ambari2.ambari.keedio.org,Supervisor,storm/ambari2.ambari.keedio.org@KEEDIO.ORG,storm.service.keytab,/etc/security/keytabs,storm,hadoop,400
ambari3.ambari.keedio.org,Ambari Smoke Test User,ambari-qa@KEEDIO.ORG,smokeuser.headless.keytab,/etc/security/keytabs,ambari-qa,hadoop,440
ambari3.ambari.keedio.org,HDFS User,hdfs@KEEDIO.ORG,hdfs.headless.keytab,/etc/security/keytabs,hdfs,hadoop,440
ambari3.ambari.keedio.org,HDFS SPNEGO User,HTTP/ambari3.ambari.keedio.org@KEEDIO.ORG,spnego.service.keytab,/etc/security/keytabs,root,hadoop,440
